categoria,subcategoria,clase,autor,titulo,edicion,ciudad,anio,editorial,pagina,ilustrador,isbn,cantidad,estado,ubicacion,revisar,notas_revision,texto_original
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-248,"COMPLO, Jannita M",ACTIVIDADES RECREATIVAS EN LA EDUCACIÓN ESPECIAL,1,Barcelona,2001,Ceac,100,,84-329-9424-3,1,B,Biblioteca,False,,"COMPLO. Jannita M. ACTIVIDADES RECREATIVAS EN LA EDUCACIÓN ESPECIAL. Primera edicion. Barcelona,2001. Editorial. Ceac. Pag. 100. ISBN. 84-329-9424-3"
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-249,,,1,Barcelona,2001,Ceac,104,,84-329-9426-X,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"JIMENEZ. F. TALLERES DE ACTIVIDADES PARA EL DESARROLLO DEL ESQUEMA CORPORAL. Primera edicion. Barcelona, 2001. Editorial. Ceac. Pag. 104. ISBN. 84-329-9426-X."
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-250,"CERANA, Francia",JUEGOS VIVENCIADOS PARA NIÑOS CON PARÁLISIS CEREBRAL,1,Barcelona,2001,Ceac,145,,84-329-9443-X,1,B,Biblioteca,False,,"CERANA. Francia. JUEGOS VIVENCIADOS PARA NIÑOS CON PARÁLISIS CEREBRAL. Primera edicion. Barcelona, 2001. Editorial. Ceac. Pag. 145. ISBN. 84-329-9443-X"
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-251,"GOPLERUD, Dena",LA RECUPERACIÓN ESCOLAR POR SECUENCIAS DE APRENDIZAJE,1,Barcelona,2001,Ceac,207,,84-329-9419-7,1,B,Biblioteca,False,,"GOPLERUD. Dena. LA RECUPERACIÓN ESCOLAR POR SECUENCIAS DE APRENDIZAJE. Primera edicion. Barcelona, 2001. Editorial. Ceac. Pag. 207. ISBN. 84-329-9419-7"
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-252,"ZURETTI, Juan C",BREVE HISTORIA DE LA EDUCACIÓN,1,,1988,Claridad,311,,,1,B,Biblioteca,True,Sin ISBN detectado,"ZURETTI. Juan C. BREVE HISTORIA DE LA EDUCACIÓN. Primera edicion. Buenos aires, 1988. Editorial. Claridad. Pag. 311."
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-253,"EISNER, Eiliot W",EL OJO ILUSTRADO,1,Barcelona,1998,Paidos,305,Julio Vivas,84-493-0477-6,1,B,Biblioteca,False,,"EISNER. Eiliot W. EL OJO ILUSTRADO. Primera edicion. Barcelona, 1998. Editorial. Paidos. Pag. 305. Ilus. Julio Vivas. ISBN. 84-493-0477-6"
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-254,,,,,,,314,,,1,B,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,BRASO. A. GABRIEL. TEATRO PARA EL DESCANSO.PAG 314
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-255,,,,,,NEBRIJA,172,,,1,B,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,PIEZAS CORTAS DEL TEATRO ESPAÑOL. EDITORIAL NEBRIJA. SEGUNDA EDICION. PAG 172
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-256,"VALERA A, Orlando","ORIENTACIONES PEDAGÓGICAS CONTEMPORÁNEAS. Segunda edicion. Santa fe de bogota, 2000",,,2000,collecion aula abierta,201,Andres Ayala,958-20-0502-5,1,B,Biblioteca,False,,"VALERA A. Orlando. ORIENTACIONES PEDAGÓGICAS CONTEMPORÁNEAS. Segunda edicion. Santa fe de bogota, 2000. Editorial collecion aula abierta. Pag. 201. Ilus. Andres Ayala. ISBN. 958-20-0502-5"
12.  Libros de Educación ,LIBROS DE EDUCACION,14-07-255,,,,,,,,,,1,,,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado; Estado (B/R/M) no marcado; Ubicación vacía; Cantidad no numérica/vacía,
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-01,,,3,Bogotá,1998,Rojas Eberhard Editores Ltda,732,,958-664-028-0,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"ARANGO Luis A. LISTA DE ENCABEZAMIENTO DE MATERIA PARA LAS BIBLIOTECAS. 3° Edición. Bogotá, 1998. Editorial. Rojas Eberhard Editores Ltda. Pag. 732. Volumen I. ISBN. 958-664-028-0"
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-02,,,3,Bogotá,1998,Rojas Eberhard Editores Ltda,745,,958-664-029-9,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"ARANGO Luis A. LISTA DE ENCABEZAMIENTO DE MATERIA PARA LAS BIBLIOTECAS. 3° Edición. Bogotá, 1998. Editorial. Rojas Eberhard Editores Ltda. Pag. 745. Volumen II. ISBN. 958-664-029-9."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-03,,,2,Bogota,1998,"Rojas Eberhard, Ltda",765,,958-9121-06-3,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"GORMAN Michael. REGLAS DE CATALOGACIÓN ANGLOAMERICANAS. 2° Edición. Bogota, 1998. Editorial. Rojas Eberhard, Ltda. Pag. 765. ISBN. 958-9121-06-3."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-04,"ROJAS, Octavio",SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY,2,Bogotá,2000,Rojas Eberhard Ltda,1122,,958-9121-12-8,1,B,Biblioteca,False,,ROJAS. Octavio. SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY. 2° Edicion. Bogotá 2000. Editorial. Rojas Eberhard Ltda. Pag. 1122. Vol. I. ISBN. 958-9121-12-8.
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-05,"ROJAS, Octavio",SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY,2,Bogotá,2000,Rojas Eberhard Ltda,1120,,958-9121-13-6,1,B,Biblioteca,False,,ROJAS. Octavio. SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY. 2° Edicion. Bogotá 2000. Editorial. Rojas Eberhard Ltda. Pag. 1120. Vol. II. ISBN. 958-9121-13-6.
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-06,"ROJAS, Octavio",SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY,2,Bogotá,2000,Rojas Eberhard Ltda,930,,958-9121-14-4,1,B,Biblioteca,False,,ROJAS. Octavio. SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY. 2° Edicion. Bogotá 2000. Editorial. Rojas Eberhard Ltda. Pag. 930. Vol. III. ISBN. 958-9121-14-4.
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-07,"ROJAS, Octavio",SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY,2,Bogotá,2000,Rojas Eberhard Ltda,1122,,958-9121-15-2,1,B,Biblioteca,False,,ROJAS. Octavio. SISTEMA DE CLASIFICACIÓN DECIMAL DEWEY. 2° Edicion. Bogotá 2000. Editorial. Rojas Eberhard Ltda. Pag. 1122. Vol. IV. ISBN. 958-9121-15-2.
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-08,"CHAN, Lois",GUÍA PRÁCTICA SISTEMA DE CLASIFICACIÓN DEWEY. 2°. Edicion,,Bogota,2000,Rojas Everhard Ltda,226,,958-9121-10-1,1,B,Biblioteca,False,,"CHAN. Lois. GUÍA PRÁCTICA SISTEMA DE CLASIFICACIÓN DEWEY. 2°. Edicion. Bogota, 2000. Editorial. Rojas Everhard Ltda. Pag. 226. ISBN. 958-9121-10-1."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-09,"URIBE, Farid","THEMA, A CABECEADOR",1,Bogota,2000,Prolibros,224,Luis Hernando Mesa,958-9120-92-X,1,B,Biblioteca,False,,"URIBE. Farid. THEMA, A CABECEADOR. 1° Edicion. Bogota, 2000. Editorial. Prolibros. Pag. 224. Ilus. Luis Hernando Mesa. Tomo 1. ISBN. 958-9120-92-X"
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-10,"URIBE, Farid","THEMA, CABECEAR DIVINA",1,Bogota,2000,Prolibros,672,Luis Hernando Mesa,958-9120-93-8,1,B,Biblioteca,False,,"URIBE. Farid. THEMA, CABECEAR DIVINA. 1° Edicion. Bogota, 2000. Editorial. Prolibros. Pag. 672. Ilus. Luis Hernando Mesa. Tomo 2. ISBN. 958-9120-93-8."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-11,"URIBE, Farid","THEMA, DIVINIDAD HIPOFISIS",1,Bogota,2000,Prolibros,545,Luis Hernando Mesa,958-9120-94-6,1,B,Biblioteca,False,,"URIBE. Farid. THEMA, DIVINIDAD HIPOFISIS. 1° Edicion. Bogota, 2000. Editorial. Prolibros. Pag. 545. Ilus. Luis Hernando Mesa. Tomo 3. ISBN. 958-9120-94-6."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-12,"URIBE, Farid","THEMA, HIPOFUNCION, MONTENEGRO",1,Bogota,2000,Prolibros,573,Luis Hernando Mesa,958-9120-95-4,1,B,Biblioteca,False,,"URIBE. Farid. THEMA, HIPOFUNCION, MONTENEGRO. 1° Edicion. Bogota, 2000. Editorial. Prolibros. Pag. 573. Ilus. Luis Hernando Mesa. Tomo 4. ISBN. 958-9120-95-4."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-13,"URIBE, Farid","THEMA, MONTEMAYOR ROCOTE",1,Bogota,2000,Prolibros,458,Luis Hernando Mesa,958-9120-96-2,1,B,Biblioteca,False,,"URIBE. Farid. THEMA, MONTEMAYOR ROCOTE. 1° Edicion. Bogota, 2000. Editorial. Prolibros. Pag. 458. Ilus. Luis Hernando Mesa. Tomo 5. ISBN. 958-9120-96-2."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-14,"URIBE, Farid","THEMA, RODA ZYL",1,Bogota,2000,Prolibros,620,Luis Hernando Mesa,958-9120-97-0,1,B,Biblioteca,False,,"URIBE. Farid. THEMA, RODA ZYL. 1° Edicion. Bogota, 2000. Editorial. Prolibros. Pag. 620. Ilus. Luis Hernando Mesa. Tomo 6. ISBN. 958-9120-97-0."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-15,"MARTINEZ, Ana",VOLTAIRE DICCIONARIO FILOSÓFICO. 1°. Edicion,,Madrid,2000,"Temas de Hoy, S",617,,84-4460-023-8,1,B,Biblioteca,False,,"MARTINEZ. Ana. VOLTAIRE DICCIONARIO FILOSÓFICO. 1°. Edicion. Madrid, 2000. Editorial. Temas de Hoy, S.A. Pag. 617. Tomo I. ISBN. 84-4460-023-8."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-16,"MARTINEZ, Ana",VOLTAIRE DICCIONARIO FILOSÓFICO. 1°. Edicion,,Madrid,2000,"Temas de Hoy, S",630,,84-4460-024-6,1,B,Biblioteca,False,,"MARTINEZ. Ana. VOLTAIRE DICCIONARIO FILOSÓFICO. 1°. Edicion. Madrid, 2000. Editorial. Temas de Hoy, S.A. Pag 630. Tomo II. ISBN 84-4460-024-6."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-17,"ROBLA, Jesús",DICCIONARIO ILUSTRADO DE LA INFORMÁTICA EVEREST,1,Edición,1997,"Everest, S",250,,84-241-1532-5,1,B,Biblioteca,False,,"ROBLA. Jesús. DICCIONARIO ILUSTRADO DE LA INFORMÁTICA EVEREST. 1° Edición. 1997. Madrid. Editorial. Everest, S.A. Pag. 250. ISBN. 84-241-1532-5."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-18,"HERNANDEZ, Jorge",NUEVO DICCIONARIO ENCICLOPÉDICO ESPASA SIGLO XXI. 2°. Edicion Epasa,,Barcelona,1998,Caifosa,1864,Juan Miguel Sanchez,84-239-9436-8,1,B,Biblioteca,False,,"HERNANDEZ. Jorge. NUEVO DICCIONARIO ENCICLOPÉDICO ESPASA SIGLO XXI. 2°. Edicion Epasa. Barcelona, 1998. Editorial. Caifosa. Pag. 1864. Ilus. Juan Miguel Sanchez. ISBN. 84-239-9436-8."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-19,"CARRATALA, Ernesto",LAROUSSE DICCIONARIO ENCICLOPÉDICO 2002,2,Barcelona,2002,"Larousse, S",1792,,,1,B,Biblioteca,True,Sin ISBN detectado,"CARRATALA. Ernesto. LAROUSSE DICCIONARIO ENCICLOPÉDICO 2002. 2° Edicion. Barcelona, 2002. Editorial. Larousse, S.A. Pag. 1792."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-20,,,,Barcelona,1976,"Herder, S",461,,84-254-0631-5,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"MULLER. Max BREVE DICCIONARIO DE FILOSOFÍA. 4°. Edicion. Barcelona, 1976. Editorial. Herder, S.A. Pag. 461. ISBN. 84-254-0631-5."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-21,,,1,Madrid,1983,"Alianza, S",419,,84-206-3670-3,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"FERRATER. M. Jose. DICCIONARIO DE FILOSOFÍA DE BOLSILLO I. 1° Edición. Madrid, 1983. Editorial. Alianza, S.A. Pag. 419.Tomo 1. ISBN. 84-206-3670-3."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-22,,,1,Madrid,1983,"Alianza, S",866,,84-206-3671-1,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"FERRATER. M. Jose. DICCIONARIO DE FILOSOFÍA DE BOLSILLO II. 1° Edición. Madrid, 1983. Editorial. Alianza, S.A. Pag 866. Tomo 2. ISBN 84-206-3671-1."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-23,"FALCON M, Constantino",DICCIONARIO MITOLOGÍA CLÁSICA I,1,Madrid,1997,"Alianza, S",330,,84-206-3630-4,1,B,Biblioteca,False,,"FALCON M. Constantino. DICCIONARIO MITOLOGÍA CLÁSICA I. 1° Edición. Madrid, 1997. Editorial. Alianza, S.A. Pag. 330. Tomo I. ISBN. 84-206-3630-4."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-24,"FALCON M, Constantino",DICCIONARIO MITOLOGÍA CLÁSICA II,1,Madrid,1997,"Alianza, S",325,,84-206-3631-2,1,B,Biblioteca,False,,"FALCON M. Constantino. DICCIONARIO MITOLOGÍA CLÁSICA II. 1° Edición. Madrid, 1997. Editorial. Alianza, S.A. Pag. 325. Tomo II. ISBN. 84-206-3631-2."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-25,"GREGORY, Richard",DICCIONARIO OXFORD DE LA MENTE. 2° E dición,,Madrid,1995,"Alianza, S",1234,,84-206-5246-6,1,B,Biblioteca,False,,"GREGORY. Richard. DICCIONARIO OXFORD DE LA MENTE. 2° E dición. Madrid, 1995. Editorial. Alianza, S.A. Pag. 1234. ISBN. 84-206-5246-6."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-26,,,,Argentina,1950,Claridad,320,,950-620-011-4,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"L.C.Bela. DICCIONARIO DE PSICOLOGÍA GENERAL Y APLICADA I. 1°. Edicion. Argentina, 1950. Editorial. Claridad. Pag. 320. Tomo 1. ISBN. 950-620-011-4."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-27,,,,Argentina,1950,Claridad,316,,950-620-012-2,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"L.C. Bela. DICCIONARIO DE PSICOLOGÍA GENERAL Y APLICADA II. 1°. Edicion. Argentina, 1950. Editorial. Claridad. Pag. 316. Tomo 2. ISBN. 950-620-012-2 ."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-28,,,,Mexico,1974,cultura economica,383,,968-16-5690-3,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"WARREN, Howard. C. DICCIONARIO DE PSICOLOGÍA. 3°. Edicion. Mexico, 1974. Editorial. cultura economica. Pag. 383. ISBN. 968-16-5690-3."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-29,"GARCIA, Juan",CONCEPTOS FUNDAMENTALES DE PSICOLOGÍA,1,Madrid,1998,"Alianza, S",130,,84-206-8654-9,1,B,Biblioteca,False,,"GARCIA. Juan. CONCEPTOS FUNDAMENTALES DE PSICOLOGÍA. 1°edicion. Madrid, 1998. Editorial. Alianza, S.A. Pag. 130. ISBN. 84-206-8654-9."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-30,"COLLO, Paolo",DICCIONARIO DE LA TOLERANCIA. 1°. Edicion,,Bogota,2001,Norma,401,,958-08-6199-6,1,B,Biblioteca,False,,"COLLO. Paolo. DICCIONARIO DE LA TOLERANCIA. 1°. Edicion. Bogota, 2001. Editorial. Norma. Pag. 401. ISBN. 958-08-6199-6."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-31,,,1,España,1956,"Paidos, S",478,,84-7509-964-5,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"FISCHER. S. Ingrid y otros. DICCIONARIO DE LA SABIDURIA ORIENTAL. BUDISMO, HINDUISMO, TAOÍSMO, ZEN . 1° Edición. España, 1956. Editorial. Paidos, S. A. Pag. 478. ISBN. 84-7509-964-5."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-32,,,1,Madrid,1999,"Espasa Calpe, S",135,Alvaro Reyes,84-239-8640-3,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"PALES. C. Marisol. DICCIONARIO DE LAS RELIGIONES. 1° Edición. Madrid, 1999. Editorial. Espasa Calpe, S.A. Pag. 135. Ilus. Alvaro Reyes. Tomo 1. ISBN. 84-239-8640-3."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-33,,,1,Madrid,1999,"Espasa Calpe, S",275,Alvaro Reyes,84-239-8641-1,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"PALES. C. Marisol. DICCIONARIO DE LAS RELIGIONES. 1° Edicion. Madrid, 1999. Editorial. Espasa Calpe, S.A. Pag. 275. Tomo 2. Ilus. Alvaro Reyes. ISBN. 84-239-8641-1."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-34,,,1,Barcelona,1996,Pidos,495,,84-493-0646-9,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"BROWNIG. W.R.F. DICCIONARIO DE LA BIBLIA GUÍA BÁSICA SOBRE LOS TEMAS, PERSONAJES Y LUGARES BÍBLICOS. 1° Edición. Barcelona, 1996. Editorial. Pidos. Pag. 495. Ilus, Julio Vivas. ISBN. 84-493-0646-9."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-35,"GRIMAL, Pierri",DICCIONARIO DE MITOLOGÍA GRIEGA Y ROMANA. 6. Edición,,Barcelona,1981,Paidos,640,,84-7509-166-0,1,B,Biblioteca,False,,"GRIMAL. Pierri. DICCIONARIO DE MITOLOGÍA GRIEGA Y ROMANA. 6. Edición. Barcelona, 1981. Editorial. Paidos. Pag 640. ISBN. 84-7509-166-0."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-36,,,,Colombia,2002,"Prolibros, S",150,Davian Martinez,958-9120-75-X,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"FERNANDEZ. M. Maximiliano. CONSULTOR ESTUDIANTIL, MATEMATICAS. 4°. Edicion. Colombia, 2002. Editorial. Prolibros, S.A. Pag. 150. Ilus. Davian Martinez. Tomo 1. ISBN 958-9120-75-X."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-37,,,,Colombia,2002,"Prolibros, S",160,Davian Martinez,958-9120-76-8,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"DIAZ. R. Julith. CONSULTOR ESTUDIANTIL, CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL . 4°. Edicion. Colombia, 2002. Editorial. Prolibros, S.A. Pag. 160. Ilus. Davian Martinez. Tomo 2. ISBN 958-9120-76-8."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-38,"FORERO, Alfonso",CIENCIAS SOCIALES Y HUMANIDADES. 4°. Edicion,,Colombia,2002,"Prolibros, S",175,Davian Martinez,958-9120-77-6,1,B,Biblioteca,False,,"FORERO. Alfonso. CIENCIAS SOCIALES Y HUMANIDADES. 4°. Edicion. Colombia, 2002. Editorial. Prolibros, S.A. Pag. 175. Ilus. Davian Martinez. Tomo 3. ISBN. 958-9120-77-6."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-39,"SEÑOR, Luis",DICCIONARIO DE CITAS MÁS DE 9.000 DE TODOS LOS TIEMPOS,2,Madrid,1999,"Espasa Calpe, S",642,,84-239-9415-5,1,B,Biblioteca,False,,"SEÑOR. Luis. DICCIONARIO DE CITAS MÁS DE 9.000 DE TODOS LOS TIEMPOS. 2° Edicion. Madrid, 1999. Editorial. Espasa Calpe, S.A. Pag. 642. ISBN. 84-239-9415-5."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-40,"CASTILLO, Carlos",CÓDIGO DE COMERCIO (DECRETO NÚMERO 410 DEL 27 DE MARZO DE 1971),3,Bogota,1998,,1127,,958-96137-8-0,1,B,Biblioteca,False,,"CASTILLO. Carlos. CÓDIGO DE COMERCIO (DECRETO NÚMERO 410 DEL 27 DE MARZO DE 1971). 3° Edicion. Bogota, 1998. Impresos, S.A. Pag. 1127. ISBN. 958-96137-8-0."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-41,"ORTEGA, Jorge",CONSTITUCIÓN POLÍTICA DE COLOMBIA,4,Bogota,2002,"Temis, S",215,,958-35-0369-X,1,B,Biblioteca,False,,"ORTEGA. Jorge. CONSTITUCIÓN POLÍTICA DE COLOMBIA. 4° Edicion. Bogota, 2002. Editorial. Temis, S.A. Pag. 215. ISBN. 958-35-0369-X."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-42,"ORTEGA, Jorge",CÓDIGO DEL MENOR,4,Bogota,2001,"Temis, S",314,,958-35-0353-3,1,B,Biblioteca,False,,"ORTEGA. Jorge. CÓDIGO DEL MENOR. 4° Edicion. Bogota, 2001. Editorial. Temis, S.A. Pag. 314. ISBN. 958-35-0353-3."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-43,"PACHON, Carlos",DICCIONARIO DE LA ADMINISTRACIÓN PÚBLICA COLOMBIANA,2,Bogota,2001,Gustabo Ibañez,723,,958-8087-56-2,1,B,Biblioteca,False,,"PACHON. Carlos. DICCIONARIO DE LA ADMINISTRACIÓN PÚBLICA COLOMBIANA. 2° Edicion. Bogota, 2001. Editorial. Gustabo Ibañez. Pag. 723. ISBN. 958-8087-56-2."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-44,,,2,Bogota,2001,Eco ediciones,134,,958-648-279-0,1,B,Biblioteca,True,Autor/título no identificado automáticamente,"JIMENEZ. L. Alvaro. CÓDIGO CONTENCIOSO ADMINISTRATIVO. 2° Edicion. Bogota, 2001. Editorial. Eco ediciones. Pag. 134. ISBN. 958-648-279-0."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-45,"BASULTO, Hilda",DICCIONARIO DE VERBOS,1,Tijuana,1991,Trillas,883,,968-24-4170-6,1,B,Biblioteca,False,,BASULTO. Hilda. DICCIONARIO DE VERBOS. 1° Edicion. Tijuana 1991. Editorial. Trillas. Pag. 883. ISBN. 968-24-4170-6.
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-46,"GOMEZ, Guido",BREVE DICCIONARIO ETIMOLÓGICO DE LA LENGUA ESPAÑOLA,1,Bogota,2001,Fondo De Cultura,736,,968-162812-8,1,B,Biblioteca,False,,"GOMEZ. Guido. BREVE DICCIONARIO ETIMOLÓGICO DE LA LENGUA ESPAÑOLA. 1° Edicion. Bogota, 2001. Editorial. Fondo De Cultura. Pag. 736. Tomo 1. ISBN. 968-162812-8."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-47,"MOLINER, Maria",DICCIONARIO DE USO DEL ESPAÑOL A-H,2,Madrid,2001,Gredos,1519,,84-2049-1974-2,1,B,Biblioteca,False,,"MOLINER. Maria. DICCIONARIO DE USO DEL ESPAÑOL A-H. 2° Edicion. Madrid, 2001. Editorial. Gredos. Pag. 1519. Tomo 1. ISBN. 84-2049-1974-2."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-48,"MOLINER, Maria",DICCIONARIO DE USO DEL ESPAÑOL I - Z,2,Madrid,2001,Gredos,1597,,84-2049-1975-0,1,B,Biblioteca,False,,"MOLINER. Maria. DICCIONARIO DE USO DEL ESPAÑOL I - Z. 2° Edicion. Madrid, 2001. Editorial. Gredos. Pag. 1597. Tomo 2. ISBN 84-2049-1975-0."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-49,"MORINIGO, Marcos",NUEVO DICCIONARIO DE AMERICANISMOS E INDIGENISMOS,2,,1998,"Claridad, S",816,,950-620-114-5,1,B,Biblioteca,False,,"MORINIGO. Marcos. NUEVO DICCIONARIO DE AMERICANISMOS E INDIGENISMOS. 2° Edicion. Buenos aires, 1998. Editorial. Claridad, S.A. Pag. 816. ISBN. 950-620-114-5."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-50,"DUBOIS, Jean",DICCIONARIO DE LINGÜÍSTICA,1,Madrid,1979,Alianza,636,,84-206-5208-3,1,B,Biblioteca,False,,"DUBOIS. Jean. DICCIONARIO DE LINGÜÍSTICA . 1° Edicion. Madrid, 1979. Editorial. Alianza. Pag. 636. ISBN. 84-206-5208-3."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-51,"NEUFELTD, Victoria",COLLIER´S DICTIONARY,1,New York,1991,Collier´s,1569,,,1,B,Biblioteca,True,Sin ISBN detectado,"NEUFELTD. Victoria. COLLIER´S DICTIONARY. 1° Edicion. New York, 1991. Editorial. Collier´s. Pag. 1569. Tomo I"
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-52,"NEUFELTD, Victoria",COLLIER´S DICTIONARY,1,New York,1991,Collier´s,1569,,,1,B,Biblioteca,True,Sin ISBN detectado,"NEUFELTD. Victoria. COLLIER´S DICTIONARY. 1° Edicion. New York, 1991. Editorial. Collier´s. Pag. 1569. Tomo II."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-53,"GISPERT, Carlos",EL MUNDO DE LA ECOLOGÍA,2,España,2001,Oceano,376,Victoria Grasa,84-494-1939-5,1,B,Biblioteca,False,,"GISPERT. Carlos. EL MUNDO DE LA ECOLOGÍA. 2° Edicion. España, 2001. Editorial. Oceano. Pag. 376. Ilus. Victoria Grasa. ISBN. 84-494-1939-5."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-54,"GISPERT, Carlos",EL MUNDO DE LOS ANIMALES LA VIDA EN LOS GRANDES ECOSISTEMAS,1,Bogota,2000,"Oceano, S",369,Juan Bermudes,84-494-0778-8,1,B,Biblioteca,False,,"GISPERT. Carlos. EL MUNDO DE LOS ANIMALES LA VIDA EN LOS GRANDES ECOSISTEMAS. 1° Edicion. Bogota, 2000. Editorial. Oceano, S.A. Pag. 369. Ilus. Juan Bermudes. ISBN. 84-494-0778-8."
13. Libros de Referencia,LIBROS DE REFERENCIA,14-04-55,"URIBE, Farid",ENCICLOPEDIA DIDÁCTICA DE CIENCIAS NATURALES,1,Bogota,2000,,256,Carlos Trinco,958-8110-10-6,1,B,Biblioteca,False,,"URIBE. Farid. ENCICLOPEDIA DIDÁCTICA DE CIENCIAS NATURALES. 1° Edicion. Bogota, 2000. Editoril. Prolibros Ltda. Pag. 256. Ilus. Carlos Trinco. ISBN. 958-8110-10-6."
